event_key,match_key,status,team,alliance,opr,copr_adjustPoints,copr_autoTowerPoints,copr_endGameTowerPoints,copr_energizedAchieved,copr_foulPoints,copr_g206Penalty,copr_majorFoulCount,copr_minorFoulCount,copr_rp,copr_superchargedAchieved,copr_totalAutoPoints,copr_totalPoints,copr_totalTeleopPoints,copr_totalTowerPoints,copr_traversalAchieved
2026orsal,2026orsal_qm10,,2733,red,-6.7736026945951116,0.0,-2.287554907259293,0.3579820504636372,0.05513854876108598,1.8779737354039325,0.0,0.0,0.3567375550070523,0.2824183313290311,0.0,-4.998305668411154,-6.7736026945951116,-3.653270761587861,-1.9295728567956576,0.0
2026orsal,2026orsal_qm10,,6443,blue,23.775798294092457,0.0,-0.29034696183286146,1.1591048905785113,0.056011353679744004,1.2419046768065576,0.0,0.0,0.4240310445271757,-0.1226432923828933,0.0,0.9051248003564284,23.775798294092457,21.62876881692949,0.8687579287456522,0.0
2026orsal,2026orsal_qm10,,9430,blue,72.35222061683442,0.0,0.0004444626630652158,0.13531009446098483,0.42357527199093653,1.731721466584519,0.0,0.0,0.20218035931518297,1.099049822243082,0.0,12.205885596589964,72.35222061683442,58.41461355365998,0.1357545571240511,0.0
2026orsal,2026orsal_qm10,,753,blue,19.87198108907336,0.0,0.28990249916979827,-1.2944149850394882,0.5204133743293217,2.026373856608926,0.0,0.0,0.37378859615764154,0.02359347013981299,0.0,0.8889896030536797,19.87198108907336,16.95661762941079,-1.004512485869693,0.0
2026orsal,2026orsal_qm11,,6845,red,24.886797633302603,0.0,0.8699408334064124,-0.04098692998533662,0.33067254872479224,2.7767020790969403,0.0,0.0,-1.1903205857434825e-05,0.9578716754773264,0.0,-0.43185690339683686,24.886797633302603,22.5419524576024,0.8289539034210784,0.0
2026orsal,2026orsal_qm11,,2811,red,-0.15969860375653466,0.0,-0.5000364209477718,0.3420464491545789,-0.3171229123100683,2.713904628905059,0.0,0.0,0.05856428632321515,0.15294776032300522,0.0,1.0155568418612637,-0.15969860375653466,-3.8891600745228705,-0.15798997179319266,0.0
2026orsal,2026orsal_qm11,,5920,red,-15.727099029546212,0.0,-0.36990441245864725,-0.30105951916924467,-0.013549636414725475,-0.49060670800199424,0.0,0.0,-0.058552383117358234,-1.1108194358003343,0.0,-0.5836999384644849,-15.727099029546212,-14.652792383079783,-0.670963931627888,0.0
2026orsal,2026orsal_qm11,,2926,blue,71.88358623422705,0.0,0.5520204315582182,1.1647706995129377,0.5467393394143341,0.3418682377910666,0.0,0.0,0.16489699639941563,1.283620733320486,0.0,6.720709592360076,71.88358623422705,64.82100840407585,1.7167911310711588,0.0
2026orsal,2026orsal_qm11,,4061,blue,-8.799302857686115,0.0,0.5678658798619558,-2.7716077763694376,0.3850713527741755,0.8951439777350422,0.0,0.0,0.816266702253941,1.2722179840318053,0.0,-3.8091000042452516,-8.799302857686115,-5.885346831175948,-2.2037418965074873,0.0
2026orsal,2026orsal_qm11,,997,blue,78.91571662345935,0.0,-1.1198863114201771,1.6068370768565008,0.06818930781149167,-1.2370122155261105,0.0,0.0,0.018836301346644362,1.444161282647711,0.0,22.088390411885186,78.91571662345935,58.064338427100175,0.48695076543632615,0.0
2026orsal,2026orsal_qm12,,2521,red,76.08266399261421,0.0,3.009585922695927,1.28103367424795,0.5078291974971337,0.6822777515145684,0.0,0.0,0.10274161042246084,2.747297189033855,0.0,25.655000411597122,76.08266399261421,49.74538582950256,4.290619596943875,0.0
2026orsal,2026orsal_qm12,,6465,red,33.50915154401915,0.0,1.8837645265703227,0.7185119099028939,0.29834540308182805,1.3233038972294515,0.0,0.0,0.12438514196266229,0.692982910277183,0.0,-4.892079896838244,33.50915154401915,37.07792754362805,2.602276436473216,0.0
2026orsal,2026orsal_qm12,,8532,red,50.40818446336655,0.0,10.106649550733756,8.000454415849166,0.19382539942103794,-2.0055816487440143,0.0,0.0,-0.22712675238512284,0.5597199006889629,0.0,9.237079485241162,50.40818446336655,43.17668662686952,18.107103966582923,0.0
2026orsal,2026orsal_qm12,,4692,blue,30.61118856355804,0.0,-0.5766212864548556,1.4298142618800027,0.11111877931139288,-0.3203780764159385,0.0,0.0,0.037054237166854354,0.20036965349278546,0.0,3.3467260525788927,30.61118856355804,27.58484058739508,0.8531929754251426,0.0
2026orsal,2026orsal_qm12,,6343,blue,4.230399093120975,0.0,-2.640259278197735,-1.7831683051277412,-0.3318236938938235,1.4308809615269313,0.0,0.0,0.06687308122142727,-0.5844948547882051,0.0,4.1877995249363185,4.230399093120975,-1.388281393342286,-4.423427583325478,0.0
2026orsal,2026orsal_qm12,,749,blue,52.15841234332105,0.0,3.2168805646525773,0.35335404324774194,0.2207049145824292,-1.110502885110994,0.0,0.0,-0.10392731838828415,0.3841252012954141,0.0,19.465474422484895,52.15841234332105,33.80344080594719,3.5702346079003195,0.0
2026orsal,2026orsal_qm13,,3024,red,31.99051693779927,0.0,-9.970931492720652,4.56902758155205,-0.33073802356860704,-0.9557545653296579,0.0,0.0,-0.10216434436886204,-0.12111375739611595,0.0,38.121410634247376,31.99051693779927,-5.175139131118385,-5.401903911168601,0.0
2026orsal,2026orsal_qm13,,3674,red,89.31657101547341,0.0,4.791050509129157,-2.482979929425155,0.7730060098815646,4.261794617828134,0.0,0.0,-0.5505424804921482,1.3463993665674978,0.0,0.7894232926135516,89.31657101547341,84.26535310503179,2.308070579704001,0.0
2026orsal,2026orsal_qm13,,6443,red,42.69291204672744,0.0,5.179880983591487,-2.086047652126889,0.557732013687043,6.693959947501533,0.0,0.0,0.6527068248610121,-0.2252856091713768,0.0,-16.91083392686086,42.69291204672744,52.90978602608675,3.093833331464594,0.0
