key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scouterName,a_startPos,a_hit_robot,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,a_hit_fieldPart,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,defense_NZ,defense_AZ,defense_OZ,defense_bumpTrench,defense_skill,drive_skill,alliance_rank,a_Notes,active_Notes,inactive_Notes,ba_redscore,ba_score,ba_bluescore,ba_winning_alliance,ba_adjustPoints,ba_autoTowerPoints,ba_autoTowerRobot1,ba_autoTowerRobot2,ba_autoTowerRobot3,ba_endGameTowerPoints,ba_endGameTowerRobot1,ba_endGameTowerRobot2,ba_endGameTowerRobot3,ba_energizedAchieved,ba_foulPoints,ba_g206Penalty,ba_majorFoulCount,ba_minorFoulCount,ba_penalties,ba_rp,ba_superchargedAchieved,ba_totalAutoPoints,ba_totalPoints,ba_totalTeleopPoints,ba_totalTowerPoints,ba_traversalAchieved
2026pncmp_qm43,qm,1,43,frc5468,frc9450,frc9430,frc4125,frc4061,frc8051,frc5468,blue,Owen R,outpostWall5,1,0,0,7.512,"{""version"":1,""segments"":[{""start"":1775844015297,""stop"":1775844016089},{""start"":1775844016305,""stop"":1775844016684},{""start"":1775844016983,""stop"":1775844017737},{""start"":1775844017939,""stop"":1775844019680},{""start"":1775844026635,""stop"":1775844029788},{""start"":1775844029949,""stop"":1775844030602},{""start"":1775844030836,""stop"":1775844030876}]}",0,"{""version"":1,""segments"":[]}",,0,0,48.438,"{""version"":1,""segments"":[{""start"":1775844039622,""stop"":1775844042363},{""start"":1775844042619,""stop"":1775844043115},{""start"":1775844043256,""stop"":1775844043560},{""start"":1775844071862,""stop"":1775844072312},{""start"":1775844072451,""stop"":1775844073866},{""start"":1775844073985,""stop"":1775844075748},{""start"":1775844075844,""stop"":1775844079818},{""start"":1775844082511,""stop"":1775844086002},{""start"":1775844086146,""stop"":1775844088489},{""start"":1775844090168,""stop"":1775844092002},{""start"":1775844092594,""stop"":1775844093098},{""start"":1775844093478,""stop"":1775844093759},{""start"":1775844120888,""stop"":1775844126050},{""start"":1775844126182,""stop"":1775844128950},{""start"":1775844132202,""stop"":1775844132954},{""start"":1775844133106,""stop"":1775844136393},{""start"":1775844137240,""stop"":1775844138254},{""start"":1775844138374,""stop"":1775844139189},{""start"":1775844147165,""stop"":1775844155168},{""start"":1775844155372,""stop"":1775844156086},{""start"":1775844156242,""stop"":1775844156769},{""start"":1775844161263,""stop"":1775844161709},{""start"":1775844161853,""stop"":1775844163702},{""start"":1775844163903,""stop"":1775844164324},{""start"":1775844171485,""stop"":1775844174250},{""start"":1775844174984,""stop"":1775844175303}]}",3.766,"{""version"":1,""segments"":[{""start"":1775844059407,""stop"":1775844062017},{""start"":1775844062198,""stop"":1775844062999},{""start"":1775844063852,""stop"":1775844064207}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,3,"Bumped another robot, but otherwise very effective auto","Constant stream of fuel consistently fired, quick intake, and great driving strats","Didn't ferry very much, but it was good when done, ",345,458,458,blue,0,0,None,None,None,0,None,None,None,1,10,0,0,0,None,5,1,93,458,355,0,0
2026pncmp_qm44,qm,1,44,frc10079,frc10079,frc1540,frc3663,frc492,frc2811,frc9023,red,Aubrey E,middle3,0,0,0,3.279,"{""version"":1,""segments"":[{""start"":1775844548617,""stop"":1775844550476},{""start"":1775844562967,""stop"":1775844564387}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,10.514,"{""version"":1,""segments"":[{""start"":1775844580240,""stop"":1775844581049},{""start"":1775844606076,""stop"":1775844612674},{""start"":1775844624238,""stop"":1775844627345}]}",1.346,"{""version"":1,""segments"":[{""start"":1775844599377,""stop"":1775844600723}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,1,.5,0,2,"Auto was okay, but not very efficient",Shooter ,,269,269,356,blue,0,0,None,None,None,0,None,None,None,1,20,0,0,0,None,1,0,112,269,137,0,0
2026pncmp_qm44,qm,1,44,frc1540,frc10079,frc1540,frc3663,frc492,frc2811,frc9023,red,,depotWall1,0,0,0,9.2,"{""version"":1,""segments"":[{""start"":1775844557898,""stop"":1775844564383},{""start"":1775844569755,""stop"":1775844572470}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,23.825,"{""version"":1,""segments"":[{""start"":1775844583946,""stop"":1775844586880},{""start"":1775844590152,""stop"":1775844590658},{""start"":1775844612124,""stop"":1775844616436},{""start"":1775844617333,""stop"":1775844623545},{""start"":1775844624106,""stop"":1775844625612},{""start"":1775844630810,""stop"":1775844636681},{""start"":1775844661807,""stop"":1775844664291}]}",14.931,"{""version"":1,""segments"":[{""start"":1775844591027,""stop"":1775844598143},{""start"":1775844600532,""stop"":1775844601360},{""start"":1775844601828,""stop"":1775844602309},{""start"":1775844611636,""stop"":1775844611821},{""start"":1775844638532,""stop"":1775844644297},{""start"":1775844644646,""stop"":1775844644837},{""start"":1775844645771,""stop"":1775844646136}]}",3.694,"{""version"":1,""segments"":[{""start"":1775844605861,""stop"":1775844606160},{""start"":1775844646330,""stop"":1775844646882},{""start"":1775844647022,""stop"":1775844649865}]}",0,0,0,0,0,0,0,x,1,1,"Great auto, didn't collide with any robots or field parts. ",Their transitions were almost perfect. They were having some trouble when getting defended though. ,"They were consistently ferrying almost the entire time during inactive periods. Their turret allowed them to drive around collecting fuel while the shot fuel to alliance zone. Besides high throughput, accuracy, and very effective drive skill, consistent ferrying is definately something that sets them apart from other robots with similar strengths.",269,269,356,blue,0,0,None,None,None,0,None,None,None,1,20,0,0,0,None,1,0,112,269,137,0,0
2026pncmp_qm44,qm,1,44,frc3663,frc10079,frc1540,frc3663,frc492,frc2811,frc9023,red,Yamini A,outpostWall5,0,0,0,8.45,"{""version"":1,""segments"":[{""start"":1775844560121,""stop"":1775844564148},{""start"":1775844569382,""stop"":1775844573805}]}",0,"{""version"":1,""segments"":[]}",,0,32.100000000000186,4.945,"{""version"":1,""segments"":[{""start"":1775844583327,""stop"":1775844588272}]}",3.978,"{""version"":1,""segments"":[{""start"":1775844607370,""stop"":1775844608057},{""start"":1775844638110,""stop"":1775844639742},{""start"":1775844641622,""stop"":1775844643281}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,1,0,-.5,0,1,good at shooting made most the shots,Was scoring really well but them it decided that it wanted to do defense for some reason,,269,269,356,blue,0,0,None,None,None,0,None,None,None,1,20,0,0,0,None,1,0,112,269,137,0,0
2026pncmp_qm44,qm,1,44,frc492,frc10079,frc1540,frc3663,frc492,frc2811,frc9023,blue,Va,outpostWall5,0,0,0,6.901,"{""version"":1,""segments"":[{""start"":1775844555186,""stop"":1775844558740},{""start"":1775844566329,""stop"":1775844569676}]}",0,"{""version"":1,""segments"":[]}",Side auto,0,0,32.126,"{""version"":1,""segments"":[{""start"":1775844582752,""stop"":1775844586276},{""start"":1775844595704,""stop"":1775844598049},{""start"":1775844602012,""stop"":1775844604980},{""start"":1775844631676,""stop"":1775844632664},{""start"":1775844633784,""stop"":1775844637339},{""start"":1775844637492,""stop"":1775844637530},{""start"":1775844639069,""stop"":1775844646621},{""start"":1775844655245,""stop"":1775844659580},{""start"":1775844683743,""stop"":1775844685453},{""start"":1775844689894,""stop"":1775844690493},{""start"":1775844698412,""stop"":1775844701647},{""start"":1775844710395,""stop"":1775844711672}]}",2.727,"{""version"":1,""segments"":[{""start"":1775844621323,""stop"":1775844623072},{""start"":1775844678772,""stop"":1775844679750}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,2,good auto. Effective,good shooting and accuracy. Shooter not as fast others in alliance but had good accuracy,,269,356,356,blue,0,0,None,None,None,0,None,None,None,1,0,0,1,1,None,4,0,80,356,276,0,0
2026pncmp_qm44,qm,1,44,frc2811,frc10079,frc1540,frc3663,frc492,frc2811,frc9023,blue,Hugh W,middle3,0,0,0,0.164,"{""version"":1,""segments"":[{""start"":1775844553483,""stop"":1775844553580},{""start"":1775844554954,""stop"":1775844555021}]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",1.466,"{""version"":1,""segments"":[{""start"":1775844652707,""stop"":1775844654173}]}",0.621,"{""version"":1,""segments"":[{""start"":1775844659110,""stop"":1775844659731}]}",0,0,0,0,0,1,0,.5,0,1,Shot like 2 balls and missed all of them,Caused a penaly and played defense the whole time and stayed on the opposing zone,Same thing,269,356,356,blue,0,0,None,None,None,0,None,None,None,1,0,0,1,1,None,4,0,80,356,276,0,0
2026pncmp_qm44,qm,1,44,frc9023,frc10079,frc1540,frc3663,frc492,frc2811,frc9023,blue,Owen R,depotWall1,0,0,0,5.4,"{""version"":1,""segments"":[{""start"":1775844556862,""stop"":1775844559570},{""start"":1775844559767,""stop"":1775844562261},{""start"":1775844564233,""stop"":1775844564431}]}",0,"{""version"":1,""segments"":[]}",,0,0,24.46,"{""version"":1,""segments"":[{""start"":1775844579489,""stop"":1775844581938},{""start"":1775844582110,""stop"":1775844583056},{""start"":1775844598327,""stop"":1775844600947},{""start"":1775844605740,""stop"":1775844608151},{""start"":1775844610211,""stop"":1775844610721},{""start"":1775844635438,""stop"":1775844639770},{""start"":1775844647110,""stop"":1775844649239},{""start"":1775844653965,""stop"":1775844654281},{""start"":1775844655703,""stop"":1775844656945},{""start"":1775844657248,""stop"":1775844657933},{""start"":1775844685149,""stop"":1775844687488},{""start"":1775844687961,""stop"":1775844688481},{""start"":1775844693715,""stop"":1775844694566},{""start"":1775844709495,""stop"":1775844710468},{""start"":1775844712899,""stop"":1775844715036}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,1,"Auto was good, with great accuracy","great constant firing, fast intake, no ferry, good driving capabilities ","no ferry, good intake ",269,356,356,blue,0,0,None,None,None,0,None,None,None,1,0,0,1,1,None,4,0,80,356,276,0,0
2026pncmp_qm45,qm,1,45,frc4131,frc4131,frc4450,frc10991,frc2522,frc7034,frc1983,red,Aubrey E,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,1,1,0,2,No auto,Played good defense the whole time (intake broken?),same as active,221,221,271,blue,0,0,None,None,None,0,None,None,None,0,0,0,2,0,None,0,0,60,221,161,0,0
2026pncmp_qm45,qm,1,45,frc4450,frc4131,frc4450,frc10991,frc2522,frc7034,frc1983,red,Sofia C,depotWall1,0,0,0,8.637,"{""version"":1,""segments"":[{""start"":1775845099725,""stop"":1775845100073},{""start"":1775845101238,""stop"":1775845104084},{""start"":1775845109803,""stop"":1775845110505},{""start"":1775845111020,""stop"":1775845114821},{""start"":1775845121025,""stop"":1775845121965}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,30.926,"{""version"":1,""segments"":[{""start"":1775845124025,""stop"":1775845124561},{""start"":1775845155091,""stop"":1775845158548},{""start"":1775845161670,""stop"":1775845162037},{""start"":1775845162630,""stop"":1775845169291},{""start"":1775845206509,""stop"":1775845206954},{""start"":1775845207290,""stop"":1775845209682},{""start"":1775845210156,""stop"":1775845211303},{""start"":1775845212123,""stop"":1775845212469},{""start"":1775845214642,""stop"":1775845218606},{""start"":1775845219552,""stop"":1775845219847},{""start"":1775845224710,""stop"":1775845226946},{""start"":1775845228327,""stop"":1775845229422},{""start"":1775845245490,""stop"":1775845245916},{""start"":1775845247591,""stop"":1775845251347},{""start"":1775845253194,""stop"":1775845254104},{""start"":1775845254975,""stop"":1775845256915},{""start"":1775845257055,""stop"":1775845257265},{""start"":1775845258303,""stop"":1775845259046}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,1,1,Great auto they were able to run it without problems. ,While shooting they were getting defended pretty hard.(at least 1-2 robots defending them most of the time. They were able to adapt to this by pining themselves against the tower but their accuracy was still affected. ,They weren't really productive during inactive because they didn't seem to be able to ferry. The most the did was push some balls to alliance zone. ,221,221,271,blue,0,0,None,None,None,0,None,None,None,0,0,0,2,0,None,0,0,60,221,161,0,0
2026pncmp_qm45,qm,1,45,frc10991,frc4131,frc4450,frc10991,frc2522,frc7034,frc1983,red,Yaamini A,outpostWall5,0,0,0,3.216,"{""version"":1,""segments"":[{""start"":1775845108520,""stop"":1775845110020},{""start"":1775845112188,""stop"":1775845113904}]}",0,"{""version"":1,""segments"":[]}",,0,0,7.353,"{""version"":1,""segments"":[{""start"":1775845123177,""stop"":1775845124478},{""start"":1775845240168,""stop"":1775845241169},{""start"":1775845242898,""stop"":1775845243866},{""start"":1775845244576,""stop"":1775845245493},{""start"":1775845245834,""stop"":1775845247063},{""start"":1775845256184,""stop"":1775845258121}]}",10.162,"{""version"":1,""segments"":[{""start"":1775845137913,""stop"":1775845139082},{""start"":1775845140204,""stop"":1775845142543},{""start"":1775845153235,""stop"":1775845153773},{""start"":1775845156820,""stop"":1775845158230},{""start"":1775845161595,""stop"":1775845161977},{""start"":1775845177622,""stop"":1775845178781},{""start"":1775845182947,""stop"":1775845183475},{""start"":1775845184380,""stop"":1775845186016},{""start"":1775845188085,""stop"":1775845189086}]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,1,0,0,0,0,1,shot like 2 balls,ferried most of the time by pushing the ballsaround. Wasn't that effective and also played some defense which was decent. Tried shooting twice at the end but it shot rlyyyyyy show like maybe two balls every five sec approximately ,continued ferrying and playing d,221,221,271,blue,0,0,None,None,None,0,None,None,None,0,0,0,2,0,None,0,0,60,221,161,0,0
2026pncmp_qm45,qm,1,45,frc2522,frc4131,frc4450,frc10991,frc2522,frc7034,frc1983,blue,va,depotWall1,0,0,0,11.197,"{""version"":1,""segments"":[{""start"":1775845099770,""stop"":1775845110967}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,54.109,"{""version"":1,""segments"":[{""start"":1775845131482,""stop"":1775845138685},{""start"":1775845147422,""stop"":1775845148982},{""start"":1775845177315,""stop"":1775845199809},{""start"":1775845225845,""stop"":1775845232396},{""start"":1775845232756,""stop"":1775845242645},{""start"":1775845244206,""stop"":1775845248122},{""start"":1775845251154,""stop"":1775845253650}]}",1.15,"{""version"":1,""segments"":[{""start"":1775845168724,""stop"":1775845169874}]}",18.396,"{""version"":1,""segments"":[{""start"":1775845155607,""stop"":1775845167672},{""start"":1775845168094,""stop"":1775845168372},{""start"":1775845206018,""stop"":1775845212071}]}",0,0,0,0,0,0,0,x,1,3,good auto ,"big hopper capacity fast shooting good accuracy
",Ferried from opponent zone and neutral zone. Driver did a good job of evading defense and collecting balks while shooting ,221,271,271,blue,0,15,Level1,None,None,0,None,None,None,0,30,0,0,0,None,3,0,64,271,177,15,0
2026pncmp_qm45,qm,1,45,frc7034,frc4131,frc4450,frc10991,frc2522,frc7034,frc1983,blue,Hugh W,outpostWall5,1,0,0,3.53,"{""version"":1,""segments"":[{""start"":1775845100086,""stop"":1775845100312},{""start"":1775845101459,""stop"":1775845103166},{""start"":1775845105217,""stop"":1775845106455},{""start"":1775845114343,""stop"":1775845114702}]}",0,"{""version"":1,""segments"":[]}",,0,0,17.784,"{""version"":1,""segments"":[{""start"":1775845121287,""stop"":1775845123538},{""start"":1775845136159,""stop"":1775845136877},{""start"":1775845136986,""stop"":1775845138595},{""start"":1775845143046,""stop"":1775845144204},{""start"":1775845150853,""stop"":1775845153477},{""start"":1775845180347,""stop"":1775845183751},{""start"":1775845189085,""stop"":1775845190724},{""start"":1775845197783,""stop"":1775845197828},{""start"":1775845248013,""stop"":1775845249187},{""start"":1775845249820,""stop"":1775845249886},{""start"":1775845249993,""stop"":1775845250053},{""start"":1775845250153,""stop"":1775845250205},{""start"":1775845250273,""stop"":1775845250363},{""start"":1775845250433,""stop"":1775845250532},{""start"":1775845250613,""stop"":1775845250672},{""start"":1775845250765,""stop"":1775845250823},{""start"":1775845250912,""stop"":1775845250981},{""start"":1775845251072,""stop"":1775845251132},{""start"":1775845251244,""stop"":1775845251282},{""start"":1775845251404,""stop"":1775845251451},{""start"":1775845251564,""stop"":1775845251632},{""start"":1775845251732,""stop"":1775845251801},{""start"":1775845251884,""stop"":1775845251952},{""start"":1775845252031,""stop"":1775845252090},{""start"":1775845254777,""stop"":1775845255715},{""start"":1775845256182,""stop"":1775845256235},{""start"":1775845256354,""stop"":1775845256425},{""start"":1775845256513,""stop"":1775845256593},{""start"":1775845256674,""stop"":1775845256754},{""start"":1775845256834,""stop"":1775845256914},{""start"":1775845256967,""stop"":1775845257055},{""start"":1775845257155,""stop"":1775845257254},{""start"":1775845257346,""stop"":1775845257404},{""start"":1775845257466,""stop"":1775845257554},{""start"":1775845257586,""stop"":1775845257666},{""start"":1775845257766,""stop"":1775845257813},{""start"":1775845257926,""stop"":1775845258364}]}",8.755,"{""version"":1,""segments"":[{""start"":1775845220044,""stop"":1775845221469},{""start"":1775845231693,""stop"":1775845237427},{""start"":1775845245850,""stop"":1775845247446}]}",0,"{""version"":1,""segments"":[]}",7.699999999999989,0,0,0,0,0,0,x,.5,1,Another bot collided with us in the middle,Did a lot of shooting and the intake looks really good,Got benched on top of some balls for a while,221,271,271,blue,0,15,Level1,None,None,0,None,None,None,0,30,0,0,0,None,3,0,64,271,177,15,0
2026pncmp_qm45,qm,1,45,frc1983,frc4131,frc4450,frc10991,frc2522,frc7034,frc1983,blue,Owen R,outpost4,0,0,0,0.498,"{""version"":1,""segments"":[{""start"":1775845094890,""stop"":1775845095388}]}",0.027,"{""version"":1,""segments"":[{""start"":1775845090377,""stop"":1775845090404}]}",,0,0,0,"{""version"":1,""segments"":[]}",1.234,"{""version"":1,""segments"":[{""start"":1775845203754,""stop"":1775845204988}]}",1.235,"{""version"":1,""segments"":[{""start"":1775845128131,""stop"":1775845128411},{""start"":1775845129651,""stop"":1775845129898},{""start"":1775845141770,""stop"":1775845142478}]}",0,0,0,0,0,0,0,0,0,1,Only scored around half of the preloaded hopper,"Stayed in opposing alliance zone, mid defense, good fuel taking though","Stayed in opposing alliance zone, mid defense, good fuel taking though",221,271,271,blue,0,15,Level1,None,None,0,None,None,None,0,30,0,0,0,None,3,0,64,271,177,15,0
2026pncmp_qm46,qm,1,46,frc997,frc997,frc4469,frc5937,frc948,frc955,frc1778,red,Aubrey E,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,100.29999999999858,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,-.5,1,No auto,"very slow, intake didn't work","broken for most of the match, no contribution",285,285,392,blue,0,0,None,None,None,0,None,None,None,1,20,0,1,0,None,1,0,32,285,233,0,0
2026pncmp_qm46,qm,1,46,frc4469,frc997,frc4469,frc5937,frc948,frc955,frc1778,red,Sofia C,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,1,0,28.157,"{""version"":1,""segments"":[{""start"":1775845793166,""stop"":1775845797362},{""start"":1775845804602,""stop"":1775845809331},{""start"":1775845813374,""stop"":1775845813550},{""start"":1775845816223,""stop"":1775845819269},{""start"":1775845844714,""stop"":1775845846503},{""start"":1775845848556,""stop"":1775845849618},{""start"":1775845860328,""stop"":1775845864627},{""start"":1775845894499,""stop"":1775845895456},{""start"":1775845900696,""stop"":1775845902068},{""start"":1775845908362,""stop"":1775845911996},{""start"":1775845918997,""stop"":1775845921894}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,3,Had to e stop after running into the trench. ,They were able to transition to active shift somewhat quickly and evade defense pretty well. ,"They are not very productive during inactive since they cant ferry, the most they can do is push balls to alliance zone. They didn't attempt to defend either. ",285,285,392,blue,0,0,None,None,None,0,None,None,None,1,20,0,1,0,None,1,0,32,285,233,0,0
2026pncmp_qm46,qm,1,46,frc5937,frc997,frc4469,frc5937,frc948,frc955,frc1778,red,Yaamini,outpostWall5,0,0,0,4.595,"{""version"":1,""segments"":[{""start"":1775845769039,""stop"":1775845771777},{""start"":1775845779235,""stop"":1775845781092}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,24.792,"{""version"":1,""segments"":[{""start"":1775845798336,""stop"":1775845803551},{""start"":1775845805479,""stop"":1775845813793},{""start"":1775845844220,""stop"":1775845844288},{""start"":1775845844607,""stop"":1775845848726},{""start"":1775845850895,""stop"":1775845851764},{""start"":1775845853284,""stop"":1775845853734},{""start"":1775845859009,""stop"":1775845861628},{""start"":1775845865995,""stop"":1775845869133}]}",8.263,"{""version"":1,""segments"":[{""start"":1775845796023,""stop"":1775845796871},{""start"":1775845826668,""stop"":1775845827669},{""start"":1775845828639,""stop"":1775845830181},{""start"":1775845831093,""stop"":1775845831814},{""start"":1775845832439,""stop"":1775845833099},{""start"":1775845833390,""stop"":1775845834112},{""start"":1775845840252,""stop"":1775845840532},{""start"":1775845878014,""stop"":1775845878503},{""start"":1775845880374,""stop"":1775845882074},{""start"":1775845885214,""stop"":1775845885514}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,-.5,.5,2,Shot,ferried a kot and made good shots,ferried,285,285,392,blue,0,0,None,None,None,0,None,None,None,1,20,0,1,0,None,1,0,32,285,233,0,0
2026pncmp_qm46,qm,1,46,frc948,frc997,frc4469,frc5937,frc948,frc955,frc1778,blue,,outpost4,0,0,0,6.323,"{""version"":1,""segments"":[{""start"":1775845764602,""stop"":1775845766621},{""start"":1775845773868,""stop"":1775845778172}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,27.354,"{""version"":1,""segments"":[{""start"":1775845786390,""stop"":1775845789243},{""start"":1775845809437,""stop"":1775845809528},{""start"":1775845814535,""stop"":1775845819061},{""start"":1775845825644,""stop"":1775845829088},{""start"":1775845838198,""stop"":1775845840802},{""start"":1775845865070,""stop"":1775845865877},{""start"":1775845868127,""stop"":1775845868148},{""start"":1775845868702,""stop"":1775845870938},{""start"":1775845879464,""stop"":1775845881254},{""start"":1775845888596,""stop"":1775845890931},{""start"":1775845898026,""stop"":1775845899734},{""start"":1775845906905,""stop"":1775845909250},{""start"":1775845916155,""stop"":1775845916652},{""start"":1775845916762,""stop"":1775845918859}]}",2.561,"{""version"":1,""segments"":[{""start"":1775845800974,""stop"":1775845802361},{""start"":1775845806964,""stop"":1775845807477},{""start"":1775845851956,""stop"":1775845852617}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,1,1,good auto,Accurate shooting and good bps,ferried effectively ,285,392,392,blue,0,0,None,None,None,0,None,None,None,1,15,0,1,1,None,5,1,72,392,305,0,0
2026pncmp_qm46,qm,1,46,frc955,frc997,frc4469,frc5937,frc948,frc955,frc1778,blue,Hugh W,depotWall1,1,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,1,0,2.841,"{""version"":1,""segments"":[{""start"":1775845790227,""stop"":1775845790706},{""start"":1775845791140,""stop"":1775845791832},{""start"":1775845792098,""stop"":1775845792564},{""start"":1775845794037,""stop"":1775845794103},{""start"":1775845820599,""stop"":1775845821737}]}",2.299,"{""version"":1,""segments"":[{""start"":1775845872091,""stop"":1775845874390}]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,1,1,0,1,1,1,Had to stop it because it banged into a wall and was just shooting into nowhere,Got soem shooting but then halfway through pivoted to straight defense,,285,392,392,blue,0,0,None,None,None,0,None,None,None,1,15,0,1,1,None,5,1,72,392,305,0,0
2026pncmp_qm46,qm,1,46,frc1778,frc997,frc4469,frc5937,frc948,frc955,frc1778,blue,Owen R,depot2,0,0,0,0.955,"{""version"":1,""segments"":[{""start"":1775845765096,""stop"":1775845766051}]}",0,"{""version"":1,""segments"":[]}",,0,0,0.368,"{""version"":1,""segments"":[{""start"":1775845823878,""stop"":1775845824028},{""start"":1775845825007,""stop"":1775845825225}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,.5,.5,1,"Took depot, scored a few with accuracy ","Push ferry, good driving strats, never used intake or fired any","Good defense, push ferry for fuel, no penalties ",285,392,392,blue,0,0,None,None,None,0,None,None,None,1,15,0,1,1,None,5,1,72,392,305,0,0
2026pncmp_qm47,qm,1,47,frc360,frc360,frc1595,frc1318,frc488,frc2471,frc4488,red,naman p,depotWall1,0,0,0,2.464,"{""version"":1,""segments"":[{""start"":1775846261120,""stop"":1775846263294},{""start"":1775846263764,""stop"":1775846264054}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,31.596,"{""version"":1,""segments"":[{""start"":1775846284860,""stop"":1775846287288},{""start"":1775846287918,""stop"":1775846288117},{""start"":1775846288960,""stop"":1775846289258},{""start"":1775846289527,""stop"":1775846290486},{""start"":1775846299886,""stop"":1775846304134},{""start"":1775846310895,""stop"":1775846313204},{""start"":1775846343274,""stop"":1775846348231},{""start"":1775846356235,""stop"":1775846356564},{""start"":1775846361639,""stop"":1775846361777},{""start"":1775846362881,""stop"":1775846362982},{""start"":1775846363441,""stop"":1775846365451},{""start"":1775846391187,""stop"":1775846393213},{""start"":1775846394040,""stop"":1775846399966},{""start"":1775846408900,""stop"":1775846410439},{""start"":1775846411128,""stop"":1775846413736},{""start"":1775846418597,""stop"":1775846420118}]}",2.587,"{""version"":1,""segments"":[{""start"":1775846333072,""stop"":1775846335381},{""start"":1775846336193,""stop"":1775846336471}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,2,decent auto but only got one cycle in,they were effective at scoring fuel,they were able to steal some fuel from opponent zone and were also decent with ferrying but also only did it once,291,291,389,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,37,291,254,0,0
2026pncmp_qm47,qm,1,47,frc1595,frc360,frc1595,frc1318,frc488,frc2471,frc4488,red,Meri H.,depot2,0,0,0,3.428,"{""version"":1,""segments"":[{""start"":1775846265423,""stop"":1775846265660},{""start"":1775846269178,""stop"":1775846271813},{""start"":1775846275674,""stop"":1775846276230}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,0,.5,1,Auto path intaked from outpost ,"I think their intake broke because they did not intake the entire game. They played defense for active and inactive shifts. Defense was kind of effective, but they were a little slow in blocking them and stopping them from getting to the back wall.",,291,291,389,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,37,291,254,0,0
